-56.4229,29.5599,42.1176
-55.5909,29.5599,42.0146
-55.6439,30.0339,41.9236
-55.6699,30.5019,41.8776
-54.9129,24.8539,41.6476
-54.4409,25.3269,42.4696
-54.0269,25.7949,43.1886
-54.0269,26.2649,43.1886
-53.9439,26.7359,43.3326
-54.1159,27.2069,43.0336
-54.4409,27.6769,42.4696
-54.9129,28.1479,41.6476
-55.2779,29.5599,41.0196
-55.1729,30.0339,41.2016
-55.1719,30.5019,41.2036
-55.8079,30.9729,40.1096
-54.6369,23.9089,40.5996
-54.1659,24.3829,41.4206
-53.9979,24.8539,41.7086
-53.9529,25.3269,41.7866
-53.6159,25.7949,42.3636
-53.2709,26.2649,42.9576
-53.1439,26.7359,43.1776
-53.2969,27.2069,42.9126
-53.6879,27.6769,42.2406
-54.7459,29.5599,40.4076
-54.8999,30.0339,40.1406
-54.4369,30.5019,40.9466
-54.5469,30.9729,40.7556
-53.8549,22.4969,40.4096
-53.0209,23.4379,41.8526
-52.9909,23.9089,41.9036
-53.2679,24.3829,41.4276
-52.6849,24.8539,42.4296
-52.8809,25.3269,42.0926
-52.8429,25.7949,42.1586
-52.8219,26.2649,42.1946
-52.4769,26.7359,42.7876
-52.4859,27.2069,42.7726
-54.5909,29.5599,39.1376
-54.6339,30.0339,39.0626
-54.3949,30.5019,39.4726
-53.8189,30.9729,40.4726
-53.5509,17.3209,39.4126
-53.1029,17.7909,40.1806
-52.6559,18.7309,40.9496
-52.6559,19.2019,40.9496
-52.6559,20.6119,40.9496
-52.6559,21.5559,40.9496
-52.2129,22.0289,41.7196
-51.8839,22.4969,42.2916
-52.2129,22.9679,41.7196
-51.8649,23.4379,42.3256
-51.8839,23.9089,42.2916
-51.3599,24.3829,43.1946
-52.1069,24.8539,41.9046
-51.7699,25.3269,42.4906
-51.6039,25.7949,42.7746
-51.7699,26.2649,42.4906
-51.5579,26.7359,42.8546
-54.6499,29.5599,37.5026
-54.5749,30.0339,37.6316
-53.7129,30.5019,39.1306
-53.4319,30.9729,39.6176
-53.4179,31.4439,39.6396
-51.9029,15.9069,40.7096
-52.7979,16.3779,39.1726
-51.0169,16.8469,42.2506
-51.4599,17.3209,41.4796
-52.6649,17.7909,39.3996
-51.9029,18.2599,40.7096
-52.3499,18.7309,39.9406
-51.9029,19.2019,40.7096
-52.3199,20.1419,39.9916
-51.4859,20.6119,41.4346
-51.9029,21.0839,40.7096
-51.4859,21.5559,41.4346
-51.4599,22.0289,41.4796
-51.1349,22.4969,42.0446
-51.0169,22.9679,42.2506
-51.0169,23.4379,42.2506
-50.9009,23.9089,42.4486
-51.0169,24.3829,42.2506
-50.9669,24.8539,42.3356
-50.7299,25.3269,42.7436
-50.8259,25.7949,42.5776
-51.0169,26.7359,42.2506
-56.3409,27.6769,33.0086
-56.7089,28.1479,32.2816
-56.7579,28.6189,32.1846
-55.4649,29.0899,34.5536
-54.1679,29.5599,36.8006
-54.0389,30.0339,37.0206
-53.6019,30.5019,37.7736
-53.5679,30.9729,37.8326
-52.6219,31.4439,39.4736
-53.6839,31.9149,37.6316
-52.0409,14.0239,38.9416
-52.0409,14.9649,38.9416
-51.2259,15.4359,40.3586
-51.5389,15.9069,39.8146
-50.8499,16.3779,41.0066
-50.6049,16.8469,41.4286
-50.6139,17.3209,41.4116
-50.2329,17.7909,42.0676
-50.2599,18.2599,42.0196
-49.6159,19.2019,43.1406
-48.9269,19.6719,44.3286
-50.2599,22.4969,42.0196
-49.3739,23.4379,43.5606
-49.7879,23.9089,42.8416
-49.3739,24.3829,43.5606
-49.7289,24.8539,42.9436
-50.2259,25.3269,42.0786
-50.2599,25.7949,42.0196
-55.9539,27.2069,31.9426
-56.1739,27.6769,31.5066
-55.9059,28.1479,32.0376
-55.9359,28.6189,31.9776
-55.9459,29.0899,31.9586
-54.6549,29.5599,34.4116
-54.5639,30.0339,34.5696
-54.0149,30.5019,35.5236
-52.9839,30.9729,37.3216
-52.2169,31.4439,38.6396
-52.0099,31.9149,38.9966
-54.7239,5.5439,32.5416
-54.7239,6.4869,32.5416
-53.9329,6.9579,34.0856
-53.9329,7.4279,34.0856
-53.9329,7.8989,34.0856
-53.5769,8.8399,34.7186
-50.4019,13.5529,40.2426
-51.3239,14.0239,38.6396
-50.8199,14.4959,39.5146
-50.4019,14.9649,40.2426
-50.7729,15.4359,39.5976
-50.3079,15.9069,40.4036
-49.7929,16.3779,41.2886
-49.0619,16.8469,42.5546
-49.0519,17.3209,42.5716
-48.6799,17.7909,43.2216
-48.5769,18.2599,43.3996
-47.7229,19.2019,44.8666
-55.0629,27.2069,31.8696
-55.0829,27.6769,31.8316
-55.0879,28.1479,31.8206
-55.0389,28.6189,31.9166
-55.1499,29.0899,31.6986
-54.7089,29.5599,32.5696
-54.6899,30.0339,32.6076
-54.2289,30.5019,33.5066
-53.2049,30.9729,35.3816
-52.1209,31.4439,37.2696
-51.3569,31.9149,38.5836
-52.1829,32.3869,37.1636
-53.5209,1.3029,33.0756
-53.4949,2.7159,33.1266
-53.5439,3.1879,33.0296
-53.9159,3.6579,32.3036
-53.5209,4.1299,33.0756
-53.5089,4.6009,33.0986
-53.8559,5.0729,32.4226
-53.1579,5.5439,33.7826
-53.0779,6.0149,33.9376
-53.0299,6.4869,34.0286
-53.0539,6.9579,33.9836
-52.7189,7.4279,34.6196
-52.9899,7.8989,34.1046
-52.3649,8.3699,35.2926
-52.5829,8.8399,34.8776
-52.3289,9.3109,35.3616
-52.2859,9.7809,35.4376
-51.8459,10.2529,36.2036
-51.4879,10.7269,36.8276
-51.9249,11.1959,36.0666
-51.4589,11.6669,36.8766
-49.6449,12.1389,40.0116
-50.0929,12.6109,39.2426
-49.9939,13.0819,39.4136
-49.9839,13.5529,39.4296
-49.6449,14.0239,40.0116
-49.2729,14.4959,40.6606
-49.3639,14.9649,40.5016
-49.3499,15.4359,40.5246
-49.1039,15.9069,40.9536
-48.6339,16.3779,41.7686
-48.0169,16.8469,42.8276
-47.8379,17.3209,43.1356
-47.6459,17.7909,43.4696
-53.9159,27.6769,32.3036
-54.0589,28.1479,32.0226
-54.6379,28.6189,30.8766
-54.3509,29.0899,31.4446
-54.2359,29.5599,31.6716
-54.1709,30.0339,31.8006
-54.2559,30.5019,31.6326
-53.6169,30.9729,32.8876
-52.5739,31.4439,34.8946
-51.1309,31.9149,37.4466
-50.5409,32.3869,38.4746
-52.0149,0.3619,34.2106
-52.3179,0.8329,33.6086
-52.2909,1.3029,33.6616
-51.9669,1.7739,34.3046
-52.3449,2.2459,33.5576
-52.6619,2.7159,32.9376
-52.7139,3.1879,32.8376
-52.7029,3.6579,32.8596
-52.3449,4.1299,33.5576
-52.1579,4.6009,33.9256
-52.2339,5.0729,33.7756
-51.6599,5.5439,34.9106
-51.9209,6.0149,34.3946
-51.8759,6.4869,34.4846
-51.7029,6.9579,34.8266
-51.8699,7.4279,34.4966
-51.5089,7.8989,35.2046
-51.5369,8.3699,35.1556
-51.5369,8.8399,35.1556
-51.1119,9.3109,35.9126
-51.0609,9.7809,36.0026
-51.0009,10.2529,36.1086
-50.4159,10.7269,37.1416
-49.9009,11.1959,38.0376
-49.8199,11.6669,38.1786
-49.2019,12.1389,39.2396
-48.8479,12.6109,39.8486
-48.8789,13.0819,39.7946
-48.5439,13.5529,40.3796
-48.4849,14.0239,40.4806
-48.2179,14.4959,40.9466
-48.3289,14.9649,40.7526
-48.0259,15.4359,41.2826
-47.9369,15.9069,41.4356
-47.4029,16.3779,42.3516
-47.0329,16.8469,42.9886
-46.9169,17.3209,43.1906
-46.6019,17.7909,43.7396
-53.8909,29.0899,30.5196
-53.5559,29.5599,31.1816
-53.8639,30.0339,30.5726
-53.6419,30.5019,31.0116
-53.5589,30.9729,31.1756
-52.8269,31.4439,32.6166
-51.3149,31.9149,35.5506
-49.8369,32.3869,38.1486
-50.7299,-0.1081,34.9166
-51.5109,0.3619,33.3706
-51.5279,0.8329,33.3376
-51.3299,1.3029,33.7286
-51.1479,1.7739,34.0906
-51.2639,2.2459,33.8606
-51.5109,2.7159,33.3706
-51.4789,3.1879,33.4346
-51.4909,3.6579,33.4106
-51.2009,4.1299,33.9846
-51.1449,4.6009,34.0956
-51.1089,5.0729,34.1676
-51.0729,5.5439,34.2376
-50.8339,6.0149,34.7106
-50.7619,6.4869,34.8536
-50.7299,6.9579,34.9166
-50.7299,7.4279,34.9166
-50.4629,7.8989,35.4246
-50.3399,8.3699,35.6586
-50.1649,8.8399,35.9916
-50.2629,9.3109,35.8036
-49.9629,9.7809,36.3746
-49.0719,10.2529,37.9316
-48.9679,10.7269,38.1116
-48.8129,11.1959,38.3826
-48.4689,11.6669,38.9806
-48.1599,12.1389,39.5186
-48.0189,12.6109,39.7606
-48.0139,13.0819,39.7696
-47.7409,13.5529,40.2376
-47.6499,14.0239,40.3946
-47.3419,14.4959,40.9236
-47.3069,14.9649,40.9826
-47.1609,15.4359,41.2356
-47.0829,15.9069,41.3726
-46.5199,16.3779,42.3506
-46.2589,16.8469,42.8036
-46.1299,17.3209,43.0236
-46.2359,17.7909,42.8416
-52.3609,30.5019,31.7136
-53.1849,30.9729,30.0876
-52.8009,31.4439,30.8426
-51.6799,31.9149,33.0416
-49.3889,32.3869,37.3796
-49.9189,-0.1081,34.6886
-50.4549,0.3619,33.6286
-50.6009,0.8329,33.3396
-50.3909,1.3029,33.7556
-50.1469,1.7739,34.2386
-50.3819,2.2459,33.7726
-50.3799,2.7159,33.7766
-50.2749,3.1879,33.9856
-50.3319,3.6579,33.8716
-50.0719,4.1299,34.3866
-50.0279,4.6009,34.4746
-49.9289,5.0729,34.6696
-49.8709,5.5439,34.7816
-49.9409,6.0149,34.6456
-49.7299,6.4869,35.0576
-49.7419,6.9579,35.0336
-49.5019,7.4279,35.5016
-49.5309,7.8989,35.4446
-49.4759,8.3699,35.5506
-49.1319,8.8399,36.2216
-49.0059,9.3109,36.4486
-48.2889,9.7809,37.7426
-48.0549,10.2529,38.1506
-47.6929,10.7269,38.7826
-47.6509,11.1959,38.8556
-47.3059,11.6669,39.4546
-46.9929,12.1389,39.9936
-47.0269,12.6109,39.9346
-46.9859,13.0819,40.0056
-46.9999,13.5529,39.9816
-46.8099,14.0239,40.3066
-46.8259,14.4959,40.2796
-46.5859,14.9649,40.6916
-46.1869,15.4359,41.3836
-46.0929,15.9069,41.5466
-45.9269,16.3779,41.8366
-45.5429,16.8469,42.5016
-45.8249,17.3209,42.0126
-53.0639,30.9729,28.5086
-52.1359,31.4439,30.3246
-51.2279,31.9149,32.1126
-48.7049,32.3869,36.9926
-49.2289,-0.1081,34.2176
-49.5269,0.3619,33.6296
-49.5939,0.8329,33.4966
-49.6569,1.3029,33.3726
-49.3999,1.7739,33.8806
-49.4939,2.2459,33.6956
-49.4489,2.7159,33.7846
-49.3689,3.1879,33.9416
-49.2169,3.6579,34.2426
-49.1029,4.1299,34.4676
-48.8529,4.6009,34.9566
-48.9469,5.0729,34.7726
-48.8449,5.5439,34.9706
-48.7269,6.0149,35.2006
-48.6729,6.4869,35.3076
-48.6989,6.9579,35.2576
-48.4869,7.4279,35.6706
-48.3689,7.8989,35.8996
-48.3949,8.3699,35.8486
-47.5839,8.8399,37.4106
-47.3709,9.3109,37.7936
-47.2869,9.7809,37.9396
-47.1379,10.2529,38.1996
-46.5469,10.7269,39.2276
-46.7519,11.1959,38.8706
-46.7119,11.6669,38.9396
-46.2319,12.1389,39.7756
-46.1169,12.6109,39.9746
-46.3219,13.0819,39.6176
-46.3759,13.5529,39.5246
-46.0739,14.0239,40.0496
-46.0979,14.4959,40.0076
-45.7409,14.9649,40.6276
-45.5619,15.4359,40.9356
-45.2439,15.9069,41.4826
-45.2489,16.3779,41.4736
-44.9389,16.8469,42.0066
-45.1529,17.3209,41.6396
-51.7629,31.4439,29.2356
-51.1239,31.9149,30.4906
-47.9209,32.3869,36.7626
-48.3209,32.8559,35.9936
-48.6649,-0.1081,33.5006
-48.6849,0.3619,33.4606
-48.3229,0.8329,34.1776
-48.6199,1.3029,33.5896
-48.2689,1.7739,34.2816
-48.3599,2.2459,34.1026
-48.4829,2.7159,33.8596
-48.3549,3.1879,34.1136
-48.3769,3.6579,34.0696
-48.0049,4.1299,34.7976
-47.9269,4.6009,34.9506
-47.8679,5.0729,35.0646
-47.8049,5.5439,35.1876
-47.7029,6.0149,35.3876
-47.5589,6.4869,35.6676
-47.5859,6.9579,35.6146
-47.4059,7.4279,35.9696
-47.3429,7.8989,36.0936
-46.9969,8.3699,36.7776
-46.5049,8.8399,37.7126
-46.2019,9.3109,38.2586
-46.1319,9.7809,38.3866
-45.8429,10.2529,38.9046
-45.5649,10.7269,39.3886
-45.7029,11.1959,39.1476
-45.5429,11.6669,39.4276
-45.2349,12.1389,39.9616
-45.2529,12.6109,39.9316
-45.3139,13.0819,39.8246
-45.3729,13.5529,39.7216
-45.3549,14.0239,39.7526
-45.0739,14.4959,40.2426
-45.2569,14.9649,39.9246
-44.9269,15.4359,40.4966
-44.7989,15.9069,40.7176
-44.3769,16.3779,41.4406
-44.4009,16.8469,41.3986
-44.4699,17.3209,41.2806
-46.7329,32.3869,37.3016
-48.3049,32.8559,34.2116
-47.5689,-0.1081,33.8336
-47.7099,0.3619,33.5546
-47.6039,0.8329,33.7656
-47.6089,1.3029,33.7536
-47.5869,1.7739,33.7986
-47.4899,2.2459,33.9896
-47.4139,2.7159,34.1386
-47.3729,3.1879,34.2176
-47.4089,3.6579,34.1476
-47.0969,4.1299,34.7566
-47.0189,4.6009,34.9076
-47.0179,5.0729,34.9096
-46.8239,5.5439,35.2896
-46.9569,6.0149,35.0286
-46.7319,6.4869,35.4686
-46.5809,6.9579,35.7666
-46.0259,7.4279,36.8636
-45.9479,7.8989,37.0186
-45.5699,8.3699,37.7476
-45.2499,8.8399,38.3626
-45.1609,9.3109,38.5336
-44.9709,9.7809,38.8716
-44.9699,10.2529,38.8736
-44.6879,10.7269,39.3636
-44.6889,11.1959,39.3606
-44.5989,11.6669,39.5186
-44.4969,12.1389,39.6956
-44.7149,12.6109,39.3166
-44.6639,13.0819,39.4056
-44.6819,13.5529,39.3736
-44.6319,14.0239,39.4606
-44.6789,14.4959,39.3796
-44.5109,14.9649,39.6716
-44.2539,15.4359,40.1176
-43.9019,15.9069,40.7306
-44.1379,16.3779,40.3196
-43.7729,16.8469,40.9546
-50.2439,32.8559,28.5756
-51.1189,33.3249,26.9016
