-44.4818,-8.5872,81.6837
-44.4528,-8.1172,81.7347
-44.4818,-7.6462,81.6837
-44.1128,-7.1752,82.3307
-44.0898,-6.7072,82.3717
-44.4818,-6.2372,81.6837
-43.7718,-9.0582,81.4697
-43.8098,-8.5872,81.3977
-43.6958,-8.1172,81.6017
-43.5078,-7.6462,81.9277
-43.3058,-7.1752,82.2767
-43.2648,-6.7072,82.3467
-43.0888,-6.2372,82.6517
-43.2618,-5.7672,82.3517
-43.3318,-5.2972,82.2317
-43.4248,-4.8272,82.0707
-42.5828,-4.3562,83.5287
-43.7678,-9.5292,79.8307
-43.0378,-9.0582,81.2367
-42.8868,-8.5872,81.5047
-42.9248,-8.1172,81.4377
-42.4848,-7.6462,82.2217
-42.4028,-7.1752,82.3677
-42.3588,-6.7072,82.4457
-42.2748,-6.2372,82.5947
-42.0998,-5.7672,82.8987
-42.3578,-5.2972,82.4477
-42.1838,-4.8272,82.7527
-41.5798,-4.3562,83.7987
-41.1048,-3.8862,84.6297
-41.4698,-3.4152,83.9877
-41.0788,-2.9442,84.6757
-41.0088,-2.4732,84.7967
-41.0788,-2.0042,84.6757
-42.6268,-10.0002,80.3397
-42.3068,-9.5292,80.9527
-42.0418,-9.0582,81.4557
-41.9458,-8.5872,81.6387
-41.8198,-8.1172,81.8767
-41.5908,-7.6462,82.3097
-41.4738,-7.1752,82.5227
-41.4048,-6.7072,82.6447
-41.4498,-6.2372,82.5637
-41.2088,-5.7672,82.9877
-41.2068,-5.2972,82.9917
-41.0998,-4.8272,83.1777
-40.8638,-4.3562,83.5917
-40.7098,-3.8862,83.8627
-40.4508,-3.4152,84.3097
-40.2968,-2.9442,84.5767
-40.2608,-2.4732,84.6387
-40.3478,-2.0042,84.4877
-40.0768,-1.5332,84.9567
-41.8398,-10.4742,80.1847
-41.2878,-10.0002,81.2467
-41.2788,-9.5292,81.2637
-41.1898,-9.0582,81.4347
-40.8878,-8.5872,82.0157
-40.7848,-8.1172,82.2097
-40.6558,-7.6462,82.4437
-40.4538,-7.1752,82.8107
-40.3958,-6.7072,82.9157
-40.3178,-6.2372,83.0567
-40.0788,-5.7672,83.4897
-40.0418,-5.2972,83.5567
-39.9648,-4.8272,83.6907
-39.7148,-4.3562,84.1217
-39.8508,-3.8862,83.8867
-39.6328,-3.4152,84.2647
-39.3818,-2.9442,84.6977
-39.2878,-2.4732,84.8607
-39.5458,-2.0042,84.4147
-39.5128,-1.5332,84.4717
-39.6888,-1.0632,84.1667
-40.7838,-11.4162,80.5297
-40.5158,-10.9452,81.0437
-40.7068,-10.4742,80.6767
-40.5108,-10.0002,81.0527
-40.1508,-9.5292,81.7437
-40.0738,-9.0582,81.8927
-39.9898,-8.5872,82.0527
-39.8408,-8.1172,82.3407
-39.6978,-7.6462,82.6157
-39.5998,-7.1752,82.8037
-39.4628,-6.7072,83.0677
-39.3008,-6.2372,83.3747
-39.2508,-5.7672,83.4627
-38.8908,-5.2972,84.0947
-39.0978,-4.8272,83.7307
-38.9088,-4.3562,84.0637
-38.9028,-3.8862,84.0737
-38.7678,-3.4152,84.3107
-38.7958,-2.9442,84.2617
-38.6638,-2.4732,84.4937
-38.8958,-2.0042,84.0867
-38.7848,-1.5332,84.2797
-38.8618,-1.0632,84.1457
-40.0398,-12.8302,80.2927
-39.6498,-12.3592,81.0417
-39.7148,-11.8882,80.9177
-39.6928,-11.4162,80.9607
-39.6078,-10.9452,81.1227
-39.6618,-10.4742,81.0207
-39.3308,-10.0002,81.6567
-39.1358,-9.5292,82.0317
-38.8648,-9.0582,82.5517
-39.1278,-8.5872,82.0467
-38.7768,-8.1172,82.7207
-38.8288,-7.6462,82.6217
-38.6128,-7.1752,83.0357
-38.4508,-6.7072,83.3347
-38.4438,-6.2372,83.3487
-38.1858,-5.7672,83.8227
-38.1138,-5.2972,83.9547
-38.0778,-4.8272,84.0207
-38.0438,-4.3562,84.0827
-38.0908,-3.8862,83.9977
-37.8878,-3.4152,84.3697
-38.0468,-2.9442,84.0787
-38.0658,-2.4732,84.0437
-37.9068,-2.0042,84.3357
-38.2988,-1.5332,83.6147
-37.9528,-1.0632,84.2517
-38.8808,-13.7722,80.8337
-38.6438,-13.3002,81.2897
-38.9128,-12.8302,80.7717
-38.5758,-12.3592,81.4197
-38.8338,-11.8882,80.9237
