-19.355614,-18.044000,123.648000,0.465275,-0.273409,-0.841883,0.047059,0.027451,0.000000,0.250980
-18.381414,-18.991000,124.095000,0.466036,-0.272172,-0.841863,0.074510,0.058824,0.078431,0.298039
-18.369514,-18.518000,124.127000,0.466002,-0.272247,-0.841857,0.074510,0.027451,0.050980,0.254902
-17.573714,-19.464000,124.117000,0.466045,-0.272161,-0.841861,0.074510,0.058824,0.078431,0.286275
-17.386814,-18.991000,124.596000,0.466045,-0.272161,-0.841861,0.094118,0.176471,0.078431,0.282353
-16.416914,-19.464000,125.059000,0.465066,-0.273336,-0.842022,0.054902,0.027451,0.000000,0.301961
-13.494414,-24.199000,126.454000,0.505951,0.464610,-0.726740,0.082353,0.086275,0.023529,0.184314
-12.957814,-23.726000,127.855000,0.525767,0.525504,-0.668890,0.054902,0.113725,0.023529,0.188235
-12.617614,-22.779000,128.742000,0.685391,0.292246,-0.666957,0.047059,0.113725,0.050980,0.262745
-12.611714,-22.305000,128.758000,0.583420,0.194247,-0.788599,0.054902,0.054902,0.050980,0.290196
-14.731314,-32.247000,121.202000,0.123144,0.696245,-0.707163,0.027451,0.027451,0.023529,0.301961
-13.706114,-31.300000,123.863000,-0.234277,0.611928,-0.755419,0.070588,0.203922,0.000000,0.298039
-13.374714,-30.827000,124.728000,-0.378217,0.448766,-0.809667,0.066667,0.113725,0.050980,0.337255
-13.355514,-30.354000,124.778000,-0.062912,0.493428,-0.867508,0.062745,0.145098,0.050980,0.325490
-13.186514,-29.880000,125.210000,-0.476781,0.302817,-0.825216,0.090196,0.113725,0.133333,0.325490
-13.111814,-29.407000,125.402000,-0.206568,-0.267695,-0.941100,0.054902,0.000000,0.000000,0.313726
-13.310314,-28.934000,124.893000,-0.414078,-0.413233,-0.811035,0.031373,0.027451,0.000000,0.313726
-13.440914,-28.459000,124.555000,-0.238606,-0.303283,-0.922544,0.039216,0.086275,0.023529,0.321569
-13.599814,-27.986000,124.141000,-0.745357,0.192267,-0.638339,0.011765,0.000000,0.023529,0.325490
-13.492514,-27.512000,124.420000,-0.653753,0.375327,-0.657066,0.047059,0.027451,0.023529,0.325490
-12.976114,-27.039000,125.749000,0.180323,-0.794749,0.579532,0.054902,0.054902,0.023529,0.309804
-12.556814,-26.566000,126.834000,0.148139,-0.775023,0.614324,0.047059,0.027451,0.023529,0.250980
-12.492514,-26.093000,127.002000,0.300995,0.587017,-0.751540,0.062745,0.113725,0.160784,0.262745
-12.418414,-25.619000,127.195000,0.314014,0.569632,-0.759549,0.062745,0.086275,0.050980,0.196078
-11.842014,-25.146000,128.678000,0.367092,0.712258,-0.598274,0.031373,0.027451,0.050980,0.156863
-11.431714,-24.672000,129.741000,-0.618423,-0.731119,0.288129,0.023529,0.054902,0.078431,0.152941
-11.936314,-24.199000,128.437000,-0.714621,-0.584388,0.384457,0.031373,0.054902,0.000000,0.172549
-12.112414,-23.726000,127.986000,0.222323,0.473132,-0.852478,0.066667,0.203922,0.105882,0.419608
-12.051514,-23.252000,128.142000,0.076555,0.532502,-0.842960,0.039216,0.000000,0.000000,0.294118
-11.797014,-22.779000,128.794000,0.174489,0.403155,-0.898343,0.003922,0.000000,0.023529,0.309804
-11.895614,-22.305000,128.541000,0.315333,0.562822,-0.764066,0.066667,0.086275,0.105882,0.325490
-11.446714,-21.832000,129.702000,0.174597,-0.235625,-0.956032,0.023529,0.054902,0.050980,0.349020
-11.402114,-21.358000,129.819000,0.099784,0.086309,-0.991259,0.082353,0.141176,0.023529,0.392157
-14.713814,-35.561000,119.195000,0.482352,-0.665964,0.569059,0.054902,0.058824,0.054902,0.290196
-14.449914,-35.088000,119.883000,0.304288,-0.816005,0.491472,0.039216,0.086275,0.023529,0.278431
-14.106814,-34.613000,120.768000,0.240196,-0.816748,0.524622,0.035294,0.145098,0.000000,0.301961
-13.845114,-34.140000,121.438000,0.136142,0.718797,-0.681760,0.039216,0.117647,0.054902,0.294118
-13.600314,-33.667000,122.072000,0.118953,0.702039,-0.702133,0.031373,0.054902,0.050980,0.294118
