3.821000,28.178904,108.244029,0.510049,0.127189,-0.850690,0.176471,0.247059,0.141176,0.470588
5.295000,28.651904,110.582029,0.510422,-0.054324,-0.858207,0.160784,0.400000,0.000000,0.231373
9.880000,8.292904,116.353029,-0.476069,-0.608822,-0.634582,0.090196,0.000000,0.043137,0.392157
9.421000,8.765904,115.591029,-0.551471,-0.600512,-0.579021,0.184314,0.337255,0.000000,0.180392
6.709000,27.705904,111.270029,0.243939,-0.082458,-0.966279,0.078431,0.094118,0.043137,0.509804
6.788000,28.178904,111.396029,0.245493,-0.093476,-0.964881,0.133333,0.337255,0.188235,0.529412
6.387000,28.651904,110.757029,0.233530,-0.037188,-0.971638,0.188235,0.388235,0.141176,0.407843
10.658000,8.292904,116.030029,-0.422558,-0.664041,-0.616842,0.090196,0.239216,0.090196,0.470588
10.316000,8.765904,115.454029,-0.523465,-0.640231,-0.562217,0.200000,0.337255,0.090196,0.372549
9.662000,9.237904,114.402029,0.932907,0.234073,0.273668,0.184314,0.290196,0.000000,0.141176
8.063000,27.232904,111.858029,0.123154,-0.045593,-0.991340,0.000000,0.000000,0.090196,0.486275
7.818000,27.705904,111.473029,0.031407,-0.058623,-0.997786,0.050980,0.192157,0.231373,0.549020
7.644000,28.178904,111.199029,0.121933,-0.172616,-0.977413,0.121569,0.290196,0.090196,0.537255
8.063000,28.651904,111.858029,-0.193275,0.009525,-0.981098,0.133333,0.290196,0.090196,0.498039
8.027000,29.129904,111.802029,-0.107346,0.192376,-0.975432,0.145098,0.192157,0.137255,0.407843
8.063000,30.072904,111.858029,-0.321922,0.157359,-0.933597,0.105882,0.094118,0.043137,0.305882
11.235000,8.292904,115.377029,-0.332354,-0.817046,-0.471144,0.133333,0.239216,0.090196,0.513726
10.967000,8.765904,114.931029,-0.565581,-0.702061,-0.432700,0.105882,0.239216,0.000000,0.470588
10.223000,9.237904,113.736029,-0.334041,-0.211162,-0.918601,0.172549,0.094118,0.043137,0.321569
9.985000,9.710904,113.355029,-0.473437,0.113107,-0.873535,0.023529,0.047059,0.000000,0.364706
8.903000,21.078904,111.651029,-0.100161,-0.280884,-0.954501,0.039216,0.000000,0.090196,0.262745
8.903000,27.232904,111.651029,0.002448,-0.289951,-0.957039,0.090196,0.094118,0.043137,0.529412
8.516000,27.705904,111.037029,-0.142613,-0.275869,-0.950556,0.078431,0.192157,0.090196,0.549020
8.536000,28.178904,111.068029,-0.201427,0.008786,-0.979464,0.145098,0.290196,0.184314,0.509804
8.478000,28.651904,110.975029,-0.118692,0.206104,-0.971305,0.117647,0.290196,0.278431,0.580392
8.846000,29.129904,111.561029,-0.223993,0.210661,-0.951551,0.117647,0.094118,0.090196,0.529412
8.688000,29.598904,111.310029,-0.250123,0.008668,-0.968175,0.078431,0.047059,0.137255,0.466667
